case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1257;Volatility Surface Analysis;2024-10-28 20:00:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Premium Calculation;2024-10-28 20:09:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Best Execution Validation;2024-10-28 20:54:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Reconciliation;2024-10-28 21:08:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Credit Check;2024-10-28 22:03:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Risk Assessment;2024-10-28 22:09:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;4.43;24%
Case_1257;Trade Transparency Assessment;2024-10-28 22:14:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Quote Provided;2024-10-28 22:38:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Quote Requested;2024-10-28 22:46:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Execution;2024-10-28 22:54:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;1.0335;0.0453;4909296.0;;;;;;
Case_1257;Transaction Reporting Check;2024-10-28 23:28:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Exercise Decision;2024-10-28 23:51:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Allocation;2024-10-29 00:26:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Confirmation;2024-10-29 00:30:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Matching;2024-10-29 01:18:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Initial Margin Calculation;2024-10-29 01:57:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Final Settlement;2024-10-29 02:30:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Greeks Calculation;2024-10-29 03:42:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;0.41;0.163;18362.21;-365.63;;
Case_1257;Position Reconciliation;2024-10-29 06:30:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Regulatory Reporting Generation;2024-10-29 06:34:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Collateral Management;2024-10-29 07:11:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Premium Settlement;2024-10-29 09:45:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Strategy Validation;2024-10-29 12:18:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Client Limit Validation;2024-10-29 14:09:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Trade Validation;2024-10-29 14:54:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;KYC Refresh Check;2024-10-29 15:48:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;Settlement Instructions;2024-10-29 16:18:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;ISDA Master Agreement Check;2024-10-29 20:30:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1257;CSA Verification;2024-10-29 20:58:10.514275;Options Desk A;GBP/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1258;Trade Initiated;2024-11-07 19:18:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Market Data Validation;2024-11-07 19:51:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Volatility Surface Analysis;2024-11-07 20:06:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Premium Calculation;2024-11-07 20:45:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Quote Requested;2024-11-07 21:42:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Strategy Validation;2024-11-07 22:07:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Premium Settlement;2024-11-07 22:25:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Validation;2024-11-07 23:09:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Quote Provided;2024-11-07 23:28:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Initial Margin Calculation;2024-11-07 23:34:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Execution;2024-11-07 23:42:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;0.9271;0.0364;46506899.0;;;;;;
Case_1258;Final Settlement;2024-11-08 00:12:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Allocation;2024-11-08 00:58:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Position Reconciliation;2024-11-08 02:14:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Settlement Instructions;2024-11-08 02:33:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Regulatory Reporting Generation;2024-11-08 03:06:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Exercise Decision;2024-11-08 04:09:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Confirmation;2024-11-08 04:39:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Best Execution Validation;2024-11-08 04:54:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Matching;2024-11-08 05:38:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Greeks Calculation;2024-11-08 05:54:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;0.11;0.02;32623.55;-916.14;;
Case_1258;Risk Assessment;2024-11-08 06:44:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;1.08;11%
Case_1258;Credit Check;2024-11-08 07:36:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Collateral Management;2024-11-08 11:08:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Transparency Assessment;2024-11-08 11:33:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Trade Reconciliation;2024-11-08 11:48:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1258;Transaction Reporting Check;2024-11-08 15:37:10.514275;Hedge Desk C;USD/JPY;Vanilla Call;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1259;Trade Initiated;2024-11-05 19:18:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Market Data Validation;2024-11-05 20:06:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Volatility Surface Analysis;2024-11-05 20:14:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Surface Construction;2024-11-05 20:54:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Trade Execution;2024-11-05 21:30:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;1.0052;0.0239;30854364.0;;;;;;
Case_1259;Premium Calculation;2024-11-05 21:45:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Position Reconciliation;2024-11-05 22:07:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Quote Provided;2024-11-05 22:08:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Quote Requested;2024-11-05 22:42:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Trade Validation;2024-11-05 23:25:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Skew Calibration;2024-11-05 23:44:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Greeks Calculation;2024-11-06 00:08:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;0.12;0.199;3316.09;-478.12;;
Case_1259;Trade Matching;2024-11-06 02:03:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Strategy Validation;2024-11-06 02:18:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Premium Settlement;2024-11-06 02:54:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Exercise Decision;2024-11-06 03:56:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Initial Margin Calculation;2024-11-06 04:00:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Final Settlement;2024-11-06 04:17:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Credit Check;2024-11-06 04:28:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Volatility Smile Analysis;2024-11-06 07:06:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Trade Reconciliation;2024-11-06 07:18:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;CSA Verification;2024-11-06 07:26:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Client Limit Validation;2024-11-06 07:52:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Settlement Instructions;2024-11-06 09:28:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Risk Assessment;2024-11-06 09:29:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;2.68;35%
Case_1259;Trade Confirmation;2024-11-06 09:58:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Collateral Management;2024-11-06 12:32:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Trade Allocation;2024-11-06 13:09:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;ISDA Master Agreement Check;2024-11-06 16:00:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;Market Making Spread Calculation;2024-11-06 20:26:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_1259;KYC Refresh Check;2024-11-06 23:18:10.514275;Market Maker B;EUR/USD;Strangle;Murex;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Initiated;2024-10-23 19:18:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Market Data Validation;2024-10-23 20:12:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Volatility Surface Analysis;2024-10-23 20:22:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Quote Provided;2024-10-23 20:28:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Premium Calculation;2024-10-23 21:00:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Quote Requested;2024-10-23 21:14:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Validation;2024-10-23 21:24:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Greeks Calculation;2024-10-24 00:19:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;-0.63;0.08;16299.08;-295.36;;
Case_126;Final Settlement;2024-10-24 00:33:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Execution;2024-10-24 01:06:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;1.0947;0.0468;47488245.0;;;;;;
Case_126;Risk Assessment;2024-10-24 02:03:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;4.55;76%
Case_126;Trade Allocation;2024-10-24 02:14:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Matching;2024-10-24 02:49:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Initial Margin Calculation;2024-10-24 05:08:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Collateral Management;2024-10-24 05:20:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Exercise Decision;2024-10-24 05:38:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Credit Check;2024-10-24 06:04:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Strategy Validation;2024-10-24 06:42:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Position Reconciliation;2024-10-24 06:42:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Confirmation;2024-10-24 07:52:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Settlement Instructions;2024-10-24 08:38:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Premium Settlement;2024-10-24 08:48:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_126;Trade Reconciliation;2024-10-24 17:18:10.401533;Hedge Desk C;EUR/GBP;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1260;Trade Initiated;2024-11-01 19:18:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Premium Calculation;2024-11-01 20:06:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Market Data Validation;2024-11-01 20:15:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Quote Provided;2024-11-01 20:43:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Volatility Surface Analysis;2024-11-01 20:54:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Settlement Instructions;2024-11-01 21:31:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Trade Confirmation;2024-11-01 22:28:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Trade Execution;2024-11-01 22:54:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;1.0897;0.0104;12876629.0;;;;;;
Case_1260;Trade Validation;2024-11-01 22:54:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Quote Requested;2024-11-01 23:14:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Credit Check;2024-11-01 23:44:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Strategy Validation;2024-11-01 23:53:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Trade Allocation;2024-11-02 00:24:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Initial Margin Calculation;2024-11-02 00:38:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Trade Reconciliation;2024-11-02 00:48:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Greeks Calculation;2024-11-02 00:54:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;-0.42;0.01;16662.51;-65.86;;
Case_1260;Final Settlement;2024-11-02 03:00:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Trade Matching;2024-11-02 03:06:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Premium Settlement;2024-11-02 03:24:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Exercise Decision;2024-11-02 07:38:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Collateral Management;2024-11-02 09:33:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1260;Risk Assessment;2024-11-02 10:53:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;4.22;76%
Case_1260;Position Reconciliation;2024-11-02 13:40:10.514275;Hedge Desk C;EUR/USD;Vanilla Call;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1261;Trade Initiated;2024-11-18 19:18:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Market Data Validation;2024-11-18 19:39:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Quote Requested;2024-11-18 20:06:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Volatility Surface Analysis;2024-11-18 20:40:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Matching;2024-11-18 21:17:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Settlement Instructions;2024-11-18 21:30:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Premium Calculation;2024-11-18 21:57:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Validation;2024-11-18 22:06:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Quote Provided;2024-11-18 22:13:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Greeks Calculation;2024-11-18 22:45:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;-0.72;0.005;29513.71;-663.14;;
Case_1261;Trade Execution;2024-11-18 23:42:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;0.9453;0.0415;17545077.0;;;;;;
Case_1261;ISDA Master Agreement Check;2024-11-18 23:48:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Premium Settlement;2024-11-19 00:14:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Collateral Management;2024-11-19 00:38:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Exercise Decision;2024-11-19 03:21:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Client Limit Validation;2024-11-19 03:31:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Transaction Reporting Check;2024-11-19 04:18:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Final Settlement;2024-11-19 04:18:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Best Execution Validation;2024-11-19 05:03:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Reconciliation;2024-11-19 05:42:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Credit Check;2024-11-19 07:40:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Risk Assessment;2024-11-19 08:37:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;2.79;60%
Case_1261;Regulatory Reporting Generation;2024-11-19 10:02:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Initial Margin Calculation;2024-11-19 10:03:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Strategy Validation;2024-11-19 10:15:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Transparency Assessment;2024-11-19 11:18:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;CSA Verification;2024-11-19 12:06:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Confirmation;2024-11-19 12:32:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Trade Allocation;2024-11-19 13:02:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;Position Reconciliation;2024-11-19 14:03:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1261;KYC Refresh Check;2024-11-19 21:18:10.514275;Options Desk A;EUR/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1262;Trade Initiated;2024-11-17 19:18:10.514275;Client Desk D;USD/CHF;Vanilla Put;Summit;Hedge Fund;Gamma Scalping;;;;;;;;;
